latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
14.80586,99.63236,331.2,0.41,0.37,2021-01-07,0624,1,low,2.0NRT,302.2,3.5,D
15.00101,100.80495,342.9,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,305.7,5.6,D
15.01929,100.90115,344.8,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,304,6.9,D
14.84782,99.67609,337,0.41,0.37,2021-01-07,0624,1,nominal,2.0NRT,300.5,4,D
14.88865,99.88979,341.4,0.41,0.37,2021-01-07,0624,1,nominal,2.0NRT,303.8,3.8,D
14.90172,99.96414,332.2,0.4,0.37,2021-01-07,0624,1,nominal,2.0NRT,301.8,1.4,D
14.8897,99.8895,338.6,0.41,0.37,2021-01-07,0624,1,nominal,2.0NRT,303.8,3.8,D
15.01763,100.67273,342.5,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,305.7,3,D
14.90104,99.89526,334.4,0.41,0.37,2021-01-07,0624,1,nominal,2.0NRT,301.1,2.5,D
14.9895,100.42876,333.6,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,302,5.3,D
14.98433,100.39603,333.7,0.39,0.37,2021-01-07,0624,1,nominal,2.0NRT,302,4.7,D
14.98376,100.3924,346.4,0.39,0.37,2021-01-07,0624,1,nominal,2.0NRT,304.6,4.2,D
14.98709,100.39184,335.1,0.39,0.37,2021-01-07,0624,1,nominal,2.0NRT,304,4.2,D
15.10038,101.03013,335.4,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,300.2,2.2,D
15.04576,100.63481,338.7,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,304.1,1.4,D
15.17086,101.40138,332.2,0.38,0.36,2021-01-07,0624,1,nominal,2.0NRT,298.4,2.3,D
15.03027,100.33977,335.2,0.4,0.37,2021-01-07,0624,1,nominal,2.0NRT,301.2,4.3,D
15.09687,100.74451,346,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,305.3,6,D
15.07475,100.49279,333.1,0.39,0.36,2021-01-07,0624,1,low,2.0NRT,306.5,3.2,D
15.1539,100.84839,346.1,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,302.4,6.9,D
15.15721,100.84785,340.1,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,303.1,4.6,D
15.11718,100.54825,352.9,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,306.1,20.4,D
15.01701,99.91749,342.6,0.4,0.37,2021-01-07,0624,1,nominal,2.0NRT,302.1,3.4,D
15.05087,100.06431,336.5,0.4,0.37,2021-01-07,0624,1,nominal,2.0NRT,300.8,6.2,D
15.26748,101.41039,331.4,0.38,0.36,2021-01-07,0624,1,nominal,2.0NRT,301.7,1.1,D
15.25362,101.16497,335.7,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,303.5,3,D
15.1811,100.41122,333.3,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,301.6,2.4,D
15.32863,101.21056,346.5,0.38,0.36,2021-01-07,0624,1,nominal,2.0NRT,306.9,7.7,D
15.12565,99.89529,331.9,0.4,0.37,2021-01-07,0624,1,nominal,2.0NRT,301.5,2.6,D
15.19279,100.25171,331.7,0.4,0.37,2021-01-07,0624,1,low,2.0NRT,302.4,1.8,D
15.21883,100.32982,335.3,0.39,0.37,2021-01-07,0624,1,nominal,2.0NRT,303.6,2.7,D
15.36951,100.99213,339.6,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,303,3.9,D
15.27751,100.39851,330.8,0.39,0.36,2021-01-07,0624,1,low,2.0NRT,303.7,1.8,D
15.31457,100.57076,334.8,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,304.4,4.3,D
15.31401,100.56715,348.1,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,307.8,11.9,D
15.43868,101.08662,330.4,0.39,0.36,2021-01-07,0624,1,low,2.0NRT,301.6,1.6,D
15.37044,100.4278,346.6,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,305.3,5.5,D
15.33644,100.1675,344.7,0.4,0.37,2021-01-07,0624,1,nominal,2.0NRT,303,11.4,D
15.42756,100.72919,333.7,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,303.5,2.2,D
15.44745,100.748,333.6,0.39,0.36,2021-01-07,0624,1,low,2.0NRT,304.7,3,D
15.46128,100.79355,333,0.39,0.36,2021-01-07,0624,1,low,2.0NRT,304.5,2.8,D
15.51672,101.13232,347.8,0.38,0.36,2021-01-07,0624,1,nominal,2.0NRT,304.3,9.3,D
15.52088,101.13477,336.7,0.38,0.36,2021-01-07,0624,1,nominal,2.0NRT,303.7,6.5,D
15.52033,101.13121,345.6,0.38,0.36,2021-01-07,0624,1,nominal,2.0NRT,303.3,6.5,D
15.62403,101.79237,337.7,0.38,0.36,2021-01-07,0624,1,nominal,2.0NRT,302.9,3.5,D
15.62733,101.79183,335.5,0.38,0.36,2021-01-07,0624,1,nominal,2.0NRT,303.3,2.6,D
15.54333,101.21504,331.6,0.38,0.36,2021-01-07,0624,1,low,2.0NRT,306,2.2,D
15.57165,101.35625,334,0.38,0.36,2021-01-07,0624,1,nominal,2.0NRT,300.5,2.7,D
15.57441,101.35214,340.1,0.38,0.36,2021-01-07,0624,1,nominal,2.0NRT,302.2,4.2,D
15.55104,101.1992,332.1,0.38,0.36,2021-01-07,0624,1,low,2.0NRT,307.1,6.2,D
15.67298,101.91615,334,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,302,2.3,D
15.5599,101.14666,345.3,0.38,0.36,2021-01-07,0624,1,nominal,2.0NRT,303.4,6,D
15.5632,101.14612,340,0.38,0.36,2021-01-07,0624,1,nominal,2.0NRT,302.2,4,D
15.65865,101.48423,341.6,0.38,0.36,2021-01-07,0624,1,nominal,2.0NRT,300.9,3.4,D
15.53486,100.56697,333.3,0.39,0.36,2021-01-07,0624,1,low,2.0NRT,305.7,2.4,D
15.7483,101.89667,336.3,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,304.3,6.5,D
15.54528,100.56888,336.7,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,303.1,1.2,D
15.771,101.86742,340.1,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,304.4,3.5,D
15.72707,101.575,338.5,0.38,0.36,2021-01-07,0624,1,nominal,2.0NRT,302.4,4.5,D
15.59211,100.49813,330.8,0.39,0.36,2021-01-07,0624,1,low,2.0NRT,305.5,3.2,D
15.64662,100.65184,333.9,0.39,0.36,2021-01-07,0624,1,low,2.0NRT,304.7,3,D
15.64606,100.64824,342.9,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,305.4,3,D
15.64938,100.6477,337.8,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,303.9,3.4,D
15.64464,100.33583,334.8,0.39,0.36,2021-01-07,0624,1,low,2.0NRT,305.4,2.3,D
15.69135,100.52505,337.2,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,305.2,1.1,D
15.68458,100.4817,334.2,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,302.5,2.1,D
15.68401,100.47809,342.6,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,304.3,2.1,D
15.69466,100.52451,334,0.39,0.36,2021-01-07,0624,1,low,2.0NRT,304.3,1.1,D
15.69496,100.43913,350.7,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,305.9,5.4,D
15.72192,100.59028,339.6,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,306.5,4.1,D
15.71463,100.5434,337,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,305.4,4,D
15.70788,100.50008,335.1,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,304.2,2.3,D
15.72098,100.43107,338.5,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,305.5,5.9,D
15.78916,100.51984,331.6,0.39,0.36,2021-01-07,0624,1,low,2.0NRT,303.1,1.9,D
15.83798,100.5931,335.9,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,303.4,3,D
15.90438,100.86931,335.3,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,301,7.3,D
15.90382,100.86572,338,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,304.2,10.8,D
15.90713,100.86518,336.1,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,303.6,5.9,D
15.91337,100.85999,333.9,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,302,2.2,D
15.93043,100.86082,333.7,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,302.6,3.2,D
15.94093,100.90685,332.6,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,301.7,2.2,D
15.95522,100.88985,331.7,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,299.3,1.3,D
15.87403,100.23724,335.4,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,300.3,4.2,D
15.98492,100.90683,339.2,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,303.9,4,D
15.98822,100.90629,331.7,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,301,1.7,D
15.86601,99.9901,343.4,0.4,0.37,2021-01-07,0624,1,nominal,2.0NRT,299.6,5.1,D
15.91449,100.2117,338,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,300,3.7,D
15.98643,100.65288,335.8,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,303.3,1.7,D
16.11111,101.17499,335.3,0.38,0.36,2021-01-07,0624,1,nominal,2.0NRT,299.1,7.3,D
16.11057,101.17142,332.1,0.38,0.36,2021-01-07,0624,1,nominal,2.0NRT,299,7.3,D
15.6459,98.09206,338.3,0.47,0.4,2021-01-07,0624,1,nominal,2.0NRT,299.3,6.9,D
16.00968,100.25557,340.4,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,300.4,4.1,D
16.1119,100.89317,332.6,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,298.5,3.3,D
16.09277,100.37548,341.9,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,299.7,3.9,D
15.98164,99.58763,338.6,0.41,0.37,2021-01-07,0624,1,nominal,2.0NRT,302.4,3,D
16.07788,100.15016,334,0.39,0.37,2021-01-07,0624,1,nominal,2.0NRT,302,6.5,D
15.82903,98.58419,338.5,0.44,0.39,2021-01-07,0624,1,nominal,2.0NRT,300,18.8,D
16.21113,100.96425,333.4,0.38,0.36,2021-01-07,0624,1,nominal,2.0NRT,298.1,2.5,D
16.2051,100.92493,335,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,302.1,6.3,D
16.03196,99.79444,336.8,0.4,0.37,2021-01-07,0624,1,nominal,2.0NRT,301.5,2,D
16.15283,100.4768,338.1,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,302.7,6,D
16.10857,100.17125,331.2,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,300.4,1.6,D
15.85238,98.39699,336.4,0.45,0.39,2021-01-07,0624,1,nominal,2.0NRT,297.3,2.8,D
16.29378,100.5525,332.5,0.39,0.36,2021-01-07,0624,1,low,2.0NRT,304.2,1.9,D
16.40832,101.25264,333.8,0.38,0.36,2021-01-07,0624,1,nominal,2.0NRT,304.2,3,D
16.42671,101.085,336.2,0.38,0.36,2021-01-07,0624,1,nominal,2.0NRT,299.7,2.4,D
16.33835,100.33699,332.4,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,299,2.1,D
16.30433,99.94516,335.8,0.4,0.37,2021-01-07,0624,1,nominal,2.0NRT,300.6,3.1,D
16.51189,101.10747,337.1,0.38,0.36,2021-01-07,0624,1,nominal,2.0NRT,302.3,9.3,D
16.38507,100.17986,333.3,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,300.9,2.6,D
16.41209,100.26495,335.6,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,300.5,3.5,D
16.45521,100.41022,333.6,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,301.1,2.8,D
16.45779,100.18629,335.9,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,298.5,3.6,D
16.48996,100.09058,341.5,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,301.6,4.4,D
16.50208,99.8848,338.6,0.4,0.37,2021-01-07,0624,1,nominal,2.0NRT,302.2,6.6,D
16.2513,98.11329,330.7,0.46,0.39,2021-01-07,0624,1,nominal,2.0NRT,298.7,2.4,D
16.59691,100.03492,336.3,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,300.5,3,D
16.59141,99.86973,331.9,0.4,0.37,2021-01-07,0624,1,nominal,2.0NRT,300.8,2.4,D
16.43584,98.68029,334.2,0.43,0.38,2021-01-07,0624,1,nominal,2.0NRT,300.9,3.7,D
16.43379,98.68041,332.3,0.43,0.38,2021-01-07,0624,1,nominal,2.0NRT,299.4,4.2,D
16.34204,97.85339,333.3,0.47,0.4,2021-01-07,0624,1,nominal,2.0NRT,298.5,3.7,D
16.31656,97.68119,341.2,0.48,0.4,2021-01-07,0624,1,nominal,2.0NRT,296.8,12.7,D
16.3202,97.68053,342.6,0.48,0.4,2021-01-07,0624,1,nominal,2.0NRT,301.3,12.7,D
16.49489,98.68232,342.9,0.43,0.38,2021-01-07,0624,1,nominal,2.0NRT,302.8,8.1,D
16.63172,99.48286,331.2,0.41,0.37,2021-01-07,0624,1,nominal,2.0NRT,300.6,1.3,D
16.63449,99.47849,335.5,0.41,0.37,2021-01-07,0624,1,low,2.0NRT,306,10,D
16.66249,99.45815,331.6,0.41,0.37,2021-01-07,0624,1,low,2.0NRT,303.4,3.1,D
16.66189,99.45438,338,0.41,0.37,2021-01-07,0624,1,nominal,2.0NRT,303.1,3.1,D
16.66587,99.45759,332.3,0.41,0.37,2021-01-07,0624,1,low,2.0NRT,304,10.1,D
16.66527,99.4538,337.6,0.41,0.37,2021-01-07,0624,1,nominal,2.0NRT,302.8,10.1,D
16.66984,99.46078,337.5,0.41,0.37,2021-01-07,0624,1,nominal,2.0NRT,303.7,6.1,D
16.66924,99.45701,352.9,0.41,0.37,2021-01-07,0624,1,nominal,2.0NRT,306.3,10.1,D
16.66684,99.44186,335.5,0.41,0.37,2021-01-07,0624,1,nominal,2.0NRT,301.2,3,D
16.67119,99.46085,336,0.41,0.37,2021-01-07,0624,1,nominal,2.0NRT,303.7,3.1,D
16.67058,99.45708,348.7,0.41,0.37,2021-01-07,0624,1,nominal,2.0NRT,305,16.3,D
16.70913,99.32968,342.8,0.41,0.37,2021-01-07,0624,1,nominal,2.0NRT,302.6,5.1,D
17.0017,100.93703,331.7,0.38,0.36,2021-01-07,0624,1,nominal,2.0NRT,298,2.8,D
16.50949,97.84697,335.4,0.47,0.4,2021-01-07,0624,1,nominal,2.0NRT,299.1,9.3,D
16.51237,97.84196,334.9,0.47,0.4,2021-01-07,0624,1,nominal,2.0NRT,301.7,8.1,D
16.50996,97.84354,345.5,0.47,0.4,2021-01-07,0624,1,nominal,2.0NRT,302.1,17.2,D
16.50839,97.70399,333,0.48,0.4,2021-01-07,0624,1,nominal,2.0NRT,298.7,5.9,D
16.50763,97.69958,332.7,0.48,0.4,2021-01-07,0624,1,nominal,2.0NRT,301.1,5.9,D
16.94927,100.28816,344.4,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,303.8,4.9,D
16.52942,97.69562,334.2,0.48,0.4,2021-01-07,0624,1,nominal,2.0NRT,300.8,5.5,D
16.18652,95.74323,340.5,0.41,0.45,2021-01-07,0624,1,nominal,2.0NRT,297.1,6,D
16.59089,97.97104,337.9,0.46,0.39,2021-01-07,0624,1,nominal,2.0NRT,302,3.8,D
16.59447,97.97038,330.2,0.46,0.39,2021-01-07,0624,1,nominal,2.0NRT,299.7,3.8,D
16.57554,97.81372,335.1,0.47,0.4,2021-01-07,0624,1,nominal,2.0NRT,299.4,4,D
16.72961,98.63318,338.1,0.43,0.38,2021-01-07,0624,1,nominal,2.0NRT,300.8,3.9,D
16.72894,98.62908,336.1,0.43,0.38,2021-01-07,0624,1,nominal,2.0NRT,301.2,3.9,D
16.81813,99.114,340.8,0.41,0.37,2021-01-07,0624,1,nominal,2.0NRT,301.1,4.7,D
17.01498,100.27334,342.1,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,303.1,4.6,D
17.01441,100.26971,347.3,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,303.4,3.9,D
17.01385,100.26608,339.6,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,303.3,3.9,D
17.00313,100.19708,332.5,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,301.2,1.9,D
17.0183,100.27274,337.4,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,305.5,7.2,D
17.01773,100.26912,332.7,0.39,0.36,2021-01-07,0624,1,low,2.0NRT,305.7,7.4,D
16.31628,96.04179,339.1,0.39,0.44,2021-01-07,0624,1,nominal,2.0NRT,296.4,2.4,D
17.0377,100.28807,347.7,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,302.2,4,D
16.32028,96.04102,336.2,0.39,0.44,2021-01-07,0624,1,nominal,2.0NRT,296.1,2.4,D
17.06687,100.2571,332.7,0.39,0.36,2021-01-07,0624,1,low,2.0NRT,303,1.5,D
16.40813,96.25643,337.6,0.57,0.43,2021-01-07,0624,1,nominal,2.0NRT,299,5.9,D
16.41301,96.26097,347.5,0.57,0.43,2021-01-07,0624,1,nominal,2.0NRT,300.5,9.5,D
16.18035,94.96739,331.6,0.46,0.47,2021-01-07,0624,1,nominal,2.0NRT,297.4,2.6,D
16.7141,97.96774,331.6,0.46,0.39,2021-01-07,0624,1,nominal,2.0NRT,297.8,1.7,D
16.41077,96.202,330.8,0.38,0.44,2021-01-07,0624,1,nominal,2.0NRT,297.1,4.9,D
16.41014,96.19846,342.8,0.38,0.44,2021-01-07,0624,1,nominal,2.0NRT,300.4,18.5,D
16.4141,96.1977,347.1,0.38,0.44,2021-01-07,0624,1,nominal,2.0NRT,297.4,18.5,D
17.13204,100.48003,333.6,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,301.7,2.5,D
17.11383,100.25289,341,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,303.4,2.9,D
17.11771,100.25597,341.4,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,305.4,5.6,D
17.11714,100.25233,334.7,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,303.9,4.7,D
16.4919,96.43462,346.1,0.56,0.43,2021-01-07,0624,1,nominal,2.0NRT,299.6,14.5,D
16.49237,96.43649,336.7,0.56,0.43,2021-01-07,0624,1,nominal,2.0NRT,299.7,12.7,D
16.86323,98.53502,333.2,0.43,0.38,2021-01-07,0624,1,nominal,2.0NRT,301.8,5.5,D
16.86255,98.531,339.1,0.43,0.38,2021-01-07,0624,1,nominal,2.0NRT,303.4,5.5,D
16.55308,96.32327,331.1,0.56,0.43,2021-01-07,0624,1,nominal,2.0NRT,299.8,3,D
16.76448,97.53128,333.1,0.48,0.4,2021-01-07,0624,1,nominal,2.0NRT,296.7,3.6,D
16.55699,96.32253,338,0.56,0.43,2021-01-07,0624,1,nominal,2.0NRT,299.5,4.9,D
16.55517,96.31207,333.4,0.57,0.43,2021-01-07,0624,1,nominal,2.0NRT,300.4,9.6,D
16.54445,96.11996,340.8,0.39,0.44,2021-01-07,0624,1,nominal,2.0NRT,299.1,6.1,D
17.30266,100.50581,335.1,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,302.4,1.8,D
17.13427,99.43864,348.1,0.4,0.37,2021-01-07,0624,1,nominal,2.0NRT,301.5,3.9,D
17.13764,99.43809,346.8,0.4,0.37,2021-01-07,0624,1,nominal,2.0NRT,299.7,2.9,D
17.26748,100.19237,330.4,0.39,0.36,2021-01-07,0624,1,low,2.0NRT,304.2,2.4,D
17.26691,100.18874,332.9,0.39,0.36,2021-01-07,0624,1,low,2.0NRT,304.4,2.7,D
17.27136,100.19543,347.5,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,305.8,21.8,D
17.27079,100.1918,352.4,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,310,21.8,D
17.27023,100.18816,338.6,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,305.3,5.2,D
17.21572,99.18307,334.7,0.41,0.37,2021-01-07,0624,1,nominal,2.0NRT,301.4,3,D
17.21322,99.16767,338.4,0.41,0.37,2021-01-07,0624,1,nominal,2.0NRT,300.9,2.4,D
17.24032,99.29245,331.4,0.41,0.37,2021-01-07,0624,1,nominal,2.0NRT,301,2.4,D
17.2437,99.29186,337,0.41,0.37,2021-01-07,0624,1,nominal,2.0NRT,301,5.7,D
17.25078,99.27106,336,0.41,0.37,2021-01-07,0624,1,nominal,2.0NRT,301.9,3.6,D
17.2601,99.15553,341.6,0.41,0.37,2021-01-07,0624,1,nominal,2.0NRT,302.3,3.9,D
16.82209,95.94727,337.7,0.39,0.44,2021-01-07,0624,1,nominal,2.0NRT,295.1,5.3,D
16.82145,95.94365,349.9,0.39,0.44,2021-01-07,0624,1,nominal,2.0NRT,297.5,5.3,D
16.63767,94.78467,332.2,0.47,0.47,2021-01-07,0624,1,nominal,2.0NRT,295.6,2.5,D
17.57267,100.18835,336,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,302.6,4.4,D
17.57262,100.05761,332.4,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,298.8,2.8,D
17.60377,100.23524,340.2,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,298.2,2.6,D
16.77466,95.26378,333.4,0.43,0.46,2021-01-07,0624,1,nominal,2.0NRT,296,3.5,D
17.05125,96.7952,339.3,0.52,0.42,2021-01-07,0624,1,nominal,2.0NRT,299,5.4,D
16.73122,94.78381,338.9,0.46,0.47,2021-01-07,0624,1,nominal,2.0NRT,294.9,4.4,D
16.95339,95.96942,332,0.39,0.44,2021-01-07,0624,1,nominal,2.0NRT,297.8,2.3,D
16.95998,95.98303,340.8,0.39,0.44,2021-01-07,0624,1,nominal,2.0NRT,298.7,4.2,D
16.96342,95.93393,339.3,0.39,0.44,2021-01-07,0624,1,nominal,2.0NRT,294.5,5.6,D
16.96276,95.93031,353.5,0.39,0.44,2021-01-07,0624,1,nominal,2.0NRT,295.4,5.6,D
16.9674,95.93316,339.2,0.39,0.44,2021-01-07,0624,1,nominal,2.0NRT,293.9,18.8,D
16.96675,95.92954,351.5,0.39,0.44,2021-01-07,0624,1,nominal,2.0NRT,298.5,18.8,D
16.79723,94.91183,330.6,0.45,0.47,2021-01-07,0624,1,nominal,2.0NRT,298,18.7,D
16.80226,94.91518,331.4,0.45,0.47,2021-01-07,0624,1,nominal,2.0NRT,295.2,15,D
16.80149,94.91098,336.5,0.45,0.47,2021-01-07,0624,1,nominal,2.0NRT,301.8,18.7,D
17.00239,95.96744,367,0.39,0.44,2021-01-07,0624,1,high,2.0NRT,298.8,9,D
17.05914,96.2634,332.1,0.56,0.43,2021-01-07,0624,1,nominal,2.0NRT,298.4,3.8,D
17.007,95.97027,332.2,0.39,0.44,2021-01-07,0624,1,nominal,2.0NRT,298.4,3.2,D
17.1141,96.27707,330.1,0.56,0.43,2021-01-07,0624,1,nominal,2.0NRT,296.2,3.5,D
17.1638,96.26228,331.6,0.56,0.43,2021-01-07,0624,1,nominal,2.0NRT,295.6,8.5,D
17.10789,95.8794,335.2,0.39,0.44,2021-01-07,0624,1,nominal,2.0NRT,295.1,4.3,D
17.27739,95.81635,330.6,0.39,0.44,2021-01-07,0624,1,nominal,2.0NRT,297.2,2.9,D
17.28603,95.81843,334.2,0.39,0.44,2021-01-07,0624,1,nominal,2.0NRT,296.9,2.4,D
17.28274,95.80025,338.3,0.39,0.44,2021-01-07,0624,1,nominal,2.0NRT,297.7,2.7,D
17.16948,95.06284,338.4,0.44,0.46,2021-01-07,0624,1,nominal,2.0NRT,296.3,4.5,D
17.35643,95.81976,332.8,0.39,0.44,2021-01-07,0624,1,nominal,2.0NRT,299.6,3.2,D
17.90784,98.77325,332.8,0.42,0.37,2021-01-07,0624,1,nominal,2.0NRT,299.5,3.1,D
17.34778,94.87123,345.1,0.45,0.47,2021-01-07,0624,1,nominal,2.0NRT,298.3,5.8,D
18.28949,100.40656,334.5,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,298.8,2.2,D
18.17395,99.51421,334.8,0.4,0.37,2021-01-07,0624,1,nominal,2.0NRT,299.7,2.4,D
18.20111,99.64288,331.7,0.39,0.36,2021-01-07,0624,1,nominal,2.0NRT,301.9,2.5,D
18.19715,99.36462,346.6,0.4,0.37,2021-01-07,0624,1,nominal,2.0NRT,304.6,16.6,D
17.99369,98.08455,338.1,0.44,0.38,2021-01-07,0624,1,nominal,2.0NRT,297.8,27.7,D
18.24582,99.6048,342.2,0.39,0.37,2021-01-07,0624,1,nominal,2.0NRT,300.3,5.1,D
20.40813,75.39971,337.8,0.39,0.36,2021-01-07,0812,1,nominal,2.0NRT,299,5.3,D
21.91927,86.84885,335.7,0.54,0.68,2021-01-07,0812,1,nominal,2.0NRT,291.9,4.1,D
21.91696,86.85113,334.1,0.54,0.68,2021-01-07,0812,1,nominal,2.0NRT,291.9,5.4,D
21.06778,73.23205,335,0.4,0.37,2021-01-07,0812,1,nominal,2.0NRT,293.8,3.1,D
22.20419,81.27972,338.2,0.48,0.48,2021-01-07,0812,1,nominal,2.0NRT,295.3,5.1,D
21.14238,73.02092,340.2,0.4,0.37,2021-01-07,0812,1,nominal,2.0NRT,297.6,2.7,D
21.10543,72.64577,339,0.41,0.37,2021-01-07,0812,1,nominal,2.0NRT,301.8,15.2,D
21.10689,72.63327,333.9,0.42,0.37,2021-01-07,0812,1,nominal,2.0NRT,298.9,13,D
20.79769,70.66112,334.3,0.51,0.41,2021-01-07,0812,1,nominal,2.0NRT,302,3.9,D
21.1672,72.72015,342.7,0.41,0.37,2021-01-07,0812,1,nominal,2.0NRT,296.8,2.4,D
21.47253,74.17876,330.1,0.39,0.36,2021-01-07,0812,1,nominal,2.0NRT,298.8,1.6,D
21.48584,74.19915,335,0.39,0.36,2021-01-07,0812,1,nominal,2.0NRT,297.6,2,D
21.37486,73.2814,337.2,0.4,0.37,2021-01-07,0812,1,nominal,2.0NRT,299.1,5,D
21.58552,74.09709,333.5,0.39,0.36,2021-01-07,0812,1,nominal,2.0NRT,298.8,2.6,D
21.63671,74.3157,334.3,0.38,0.36,2021-01-07,0812,1,nominal,2.0NRT,298.1,2.5,D
21.65725,74.3613,333,0.38,0.36,2021-01-07,0812,1,nominal,2.0NRT,299,2.2,D
23.18336,87.14088,333.4,0.58,0.7,2021-01-07,0812,1,nominal,2.0NRT,293.8,9.5,D
23.18293,87.13508,337.9,0.58,0.7,2021-01-07,0812,1,nominal,2.0NRT,295.1,7.7,D
23.17732,87.13849,335.5,0.58,0.7,2021-01-07,0812,1,nominal,2.0NRT,294,5.7,D
23.18379,87.13802,334.8,0.58,0.7,2021-01-07,0812,1,nominal,2.0NRT,294.7,5.7,D
21.5678,72.91475,336.4,0.4,0.37,2021-01-07,0812,1,nominal,2.0NRT,298,2.6,D
22.04023,75.67783,331.3,0.39,0.36,2021-01-07,0812,1,nominal,2.0NRT,285.8,1.6,D
21.81688,73.83498,332,0.39,0.36,2021-01-07,0812,1,nominal,2.0NRT,300.7,1.8,D
21.72261,72.76259,330.8,0.41,0.37,2021-01-07,0812,1,nominal,2.0NRT,297.7,1.5,D
21.89608,72.9018,336.4,0.4,0.37,2021-01-07,0812,1,nominal,2.0NRT,296.8,5.1,D
